0	1.0	0.0	0.0	0.0	0.0
0.45	0.5486953599999537	7.27910709677419E-5	0.0	0.0	0.0
0.9	0.30130187625400046	9.965463090948396E-5	3.5798461269677396E-6	9.458768729032219E-6	0.0
1.35	0.16483078546804775	1.0888751140726165E-4	9.5540427736955E-6	1.3627663837858171E-5	2.6354940024669833E-6
1.8	0.09051033258284394	1.1065058993872228E-4	1.5701505136068432E-5	1.3878220717105549E-5	6.461566049580148E-6
2.25	0.04990488315439863	1.0819577592399765E-4	2.240860516768362E-5	1.2240397201883624E-5	1.0396369584757861E-5
2.7	0.027468810866172845	1.0413838846879886E-4	2.882674335164237E-5	1.008384716764669E-5	1.38108902270456E-5
3.15	0.015080472080282263	9.00362036779144E-5	3.4597499059598166E-5	1.7601024536946273E-5	1.6623261099689548E-5
3.6	0.008259784741821938	7.776625236937097E-5	3.944764552962721E-5	2.1188954507669943E-5	2.1555246828521814E-5
4.05	0.004535673399660921	6.678819616993096E-5	4.371617470078208E-5	2.2580521229118573E-5	2.7473870255061816E-5
4.5	0.002506788999018323	5.7371310813050424E-5	4.739541498968409E-5	2.2397128536285462E-5	3.372214743533197E-5
4.95	0.0013659823489039426	4.908313105920443E-5	4.5628982532495736E-5	2.6321349808844594E-5	4.003653944640609E-5
5.4	7.491992646997181E-4	4.2119153487306186E-5	4.3513912547251185E-5	2.8116036345775778E-5	4.742038160923147E-5
5.85	4.107635505252379E-4	3.616630963717973E-5	4.120553846891907E-5	2.8551680563837824E-5	5.5300541725139853E-5
6.3	2.2673702886121295E-4	3.0965517847444585E-5	3.8899089593580406E-5	2.8034305193538525E-5	6.335483945755542E-5


