0	1.0	0.0	0.0	0.0	0.0
0.45	1.0	0.0	0.0	0.0	0.0
0.9	1.0	0.0	0.0	0.0	0.0
1.35	1.0	0.0	0.0	0.0	0.0
1.8	0.5079415799999972	8.786757499999386E-4	0.0	0.0	0.0
2.25	0.2563344575346694	0.0011834541316538048	3.1159441720000005E-5	1.1336060960000017E-4	0.0
2.7	0.12943949796046225	0.0012228202319694342	7.262493639166953E-5	2.0533976349504143E-4	5.378739321446407E-5
3.15	0.06513696702527769	0.0011496170912777917	1.136144635967003E-4	2.5373705533227996E-4	1.5242966296237056E-4
3.6	0.03299264331953754	9.413984505953567E-4	1.5078836903782748E-4	3.6028955117333524E-4	2.743224804085898E-4
4.05	0.016663289771304712	7.556721757869601E-4	1.3026611314146232E-4	4.221238793680227E-4	4.478962428262228E-4
4.5	0.00843769953239386	6.014714787296409E-4	1.117485167710239E-4	4.083406886809963E-4	6.490862809390678E-4
4.95	0.0042243047306392365	4.76424621472821E-4	9.409738350263716E-5	3.626530340124486E-4	8.449958454216661E-4
5.4	0.0021382046804121024	3.774917849017236E-4	7.821362677146741E-5	3.0646299323338537E-4	0.0010197276581641152


