0	1.0	0.0	0.0	0.0	0.0
0.45	1.0	0.0	0.0	0.0	0.0
0.9	1.0	0.0	0.0	0.0	0.0
1.35	0.36427584000002927	2.2704434285714952E-4	0.0	0.0	0.0
1.8	0.13260817715199966	2.762434053485724E-4	1.2080697782857187E-5	2.145869074285704E-5	0.0
2.25	0.04804530962661106	2.715785230390895E-4	2.7166477513008112E-5	3.098404580246676E-5	1.0254771635931408E-5
2.7	0.017468908509128217	2.535642094549046E-4	2.8656854646153376E-5	4.348853196944395E-5	2.5194365176237017E-5
3.15	0.006362277476910836	2.3457891722914167E-4	2.850230651209868E-5	4.606189122420212E-5	4.5727500221375244E-5
3.6	0.002318388709139929	2.1754120103268128E-4	2.750062389751889E-5	4.3354140548810585E-5	6.79188956962967E-5
4.05	8.406301725970112E-4	2.0240597686105755E-4	2.624372679921114E-5	3.93217961535216E-5	8.887113226742487E-5
4.5	3.042515286362838E-4	7.712664456981174E-5	1.7777541600836088E-5	1.5438516653134326E-4	1.0774484318063781E-4
4.95	1.1043322334497517E-4	2.9236960830099145E-5	1.0634010394799857E-5	1.3488959801852932E-4	1.8234284746252027E-4


