0	1.0	0.0	0.0	0.0	0.0
0.45	0.7180905000000006	4.54692741935481E-5	0.0	0.0	0.0
0.9	0.5167953704874982	5.989386986653257E-5	1.753029216129034E-6	1.628933148387095E-5	0.0
1.35	0.3736580320380914	6.096008861533578E-5	4.179287055122506E-6	3.208871778784617E-5	3.7948046000678637E-6
1.8	0.2683988864360491	5.760249940154743E-5	6.732615446956488E-6	4.254015122042981E-5	1.1124913538155012E-5
2.25	0.19331740070553616	5.221158195945327E-5	9.309300224629481E-6	4.7656399752706366E-5	2.0932814723608384E-5
2.7	0.13909248266796848	4.686205116263174E-5	1.1766225461400462E-5	4.828008809113128E-5	3.194768646742245E-5
3.15	0.10008084302953038	4.2105808607513525E-5	1.4064546251703965E-5	4.591510589581238E-5	4.306279036923977E-5
3.6	0.07181681245390477	3.797869691450171E-5	1.623806358439677E-5	4.1769234707672764E-5	5.3720970526670254E-5
4.05	0.051680846110133453	3.441583377833439E-5	8.241228393693357E-6	4.686526147103005E-5	6.343237859724306E-5
4.5	0.037215186269614065	3.13380129652654E-5	5.069449948227324E-6	4.474608726404382E-5	7.413432300478394E-5
4.95	0.02684183546020588	1.1123802652180576E-5	2.5770559860813292E-6	5.8753974590430715E-5	8.45061610519196E-5
5.4	0.019273189361448475	5.008912532367011E-6	1.2440447410585067E-6	5.385879898927451E-5	9.806998738867951E-5
5.85	0.013834294454146436	2.822421376524852E-6	6.100313796015255E-7	4.503061985396979E-5	1.1059591215536422E-4


